booking_date,flight_date,price,days_before_flight
2023-03-18,2023-04-25,12036.075555819896,38
2023-03-18,2023-05-20,8950.11834421582,63
2023-03-18,2023-04-19,13199.989206071534,32
2023-03-18,2023-04-15,11353.318254042559,28
2023-03-18,2023-04-09,15654.49229235483,22
2023-03-18,2023-04-15,11353.318254042559,28
2023-03-18,2023-05-15,12223.807460260081,58
2023-03-18,2023-04-25,12036.075555819896,38
2023-03-18,2023-07-06,7379.958432542699,110
2023-03-18,2023-05-15,12223.807460260081,58
2023-03-18,2023-06-16,9158.485939407765,90
2023-03-18,2023-05-15,12223.807460260081,58
2023-03-18,2023-05-24,10226.48360606663,67
2023-03-18,2023-06-24,8788.920666733728,98
2023-03-18,2023-07-06,7379.958432542699,110
2023-03-18,2023-04-27,12205.492857221994,40
2023-03-18,2023-05-25,7794.803625818924,68
2023-03-18,2023-04-09,15473.805827039869,22
2023-03-18,2023-07-05,7460.755539188478,109
2023-03-18,2023-08-08,6891.016378412827,143
2023-03-18,2023-04-19,13079.79539535955,32
2023-03-18,2023-04-15,11353.318254042559,28
2023-03-18,2023-04-26,12414.1034232181,39
2023-03-19,2023-05-01,10664.683106014734,43
2023-03-19,2023-05-06,11511.56180766473,48
2023-03-19,2023-03-30,14931.43386803126,11
2023-03-19,2023-06-17,9910.231431471162,90
2023-03-19,2023-04-18,22671.72119415798,30
2023-03-19,2023-04-04,15943.628113521001,16
2023-03-19,2023-05-23,8771.381490446392,65
2023-03-19,2023-03-29,20667.076451384397,10
2023-03-19,2023-04-23,9932.733022121574,35
2023-03-19,2023-06-25,8331.498026340068,98
2023-03-19,2023-06-08,9238.505723161474,81
2023-03-19,2023-07-25,7397.007801919798,128
2023-03-19,2023-07-03,7320.689470784023,106
2023-03-19,2023-05-01,9922.13161203953,43
2023-03-19,2023-07-09,8453.781819540574,112
2023-03-19,2023-05-15,13432.16211425665,57
2023-03-19,2023-05-10,18934.677186009714,52
2023-03-19,2023-05-10,12777.89585204089,52
2023-03-19,2023-08-02,6602.346685867739,136
2023-03-19,2023-05-10,18934.677186009714,52
2023-03-19,2023-03-22,18802.520375387372,3
2023-03-19,2023-09-01,6178.737029481662,166
2023-03-19,2023-05-03,10552.54118019118,45
2023-03-19,2023-05-18,11281.744617730019,60
2023-03-19,2023-08-02,6602.346685867739,136
2023-03-19,2023-04-08,16032.654779812003,20
2023-03-19,2023-07-06,6167.089906814398,109
2023-03-19,2023-05-01,10664.683106014734,43
2023-03-19,2023-09-06,8520.806231802362,171
2023-03-19,2023-09-06,8520.806231802362,171
2023-03-19,2023-09-06,8520.806231802362,171
2023-03-19,2023-06-08,9238.505723161474,81
2023-03-19,2023-05-23,8771.381490446392,65
2023-03-19,2023-05-03,10552.54118019118,45
2023-03-19,2023-05-11,11728.8201559773,53
2023-03-19,2023-04-08,16032.654779812003,20
2023-03-19,2023-05-01,10664.683106014734,43
2023-03-19,2023-05-07,10947.11758081678,49
2023-03-19,2023-05-08,11773.68977867242,50
2023-03-19,2023-05-11,11728.8201559773,53
2023-03-19,2023-05-10,18934.677186009714,52
2023-03-19,2023-04-29,10675.566275814856,41
2023-03-19,2023-05-08,11773.68977867242,50
2023-03-19,2023-06-04,10229.106316029422,77
2023-03-19,2023-06-14,9865.519246736438,87
2023-03-19,2023-07-25,7397.007801919798,128
2023-03-19,2023-06-14,9865.519246736438,87
2023-03-19,2023-05-15,13432.16211425665,57
2023-03-19,2023-03-30,14931.43386803126,11
2023-03-19,2023-07-03,7320.689470784023,106
2023-03-19,2023-05-18,11281.744617730019,60
2023-03-19,2023-03-30,14931.43386803126,11
2023-03-19,2023-05-25,9886.76790182796,67
2023-03-19,2023-03-29,17759.82973494893,10
2023-03-19,2023-07-14,7778.6914125515905,117
2023-03-19,2023-03-29,17759.82973494893,10
2023-03-19,2023-05-27,8223.600277900321,69
2023-03-19,2023-05-15,13432.16211425665,57
2023-03-19,2023-04-04,15943.628113521001,16
2023-03-19,2023-05-25,9886.76790182796,67
2023-03-19,2023-03-29,17759.82973494893,10
2023-03-19,2023-03-30,14931.43386803126,11
2023-03-19,2023-05-16,13511.28216359055,58
2023-03-19,2023-07-25,7397.007801919798,128
2023-03-19,2023-05-27,8223.600277900321,69
2023-03-19,2023-05-03,10552.54118019118,45
2023-03-19,2023-06-14,9865.519246736438,87
2023-03-19,2023-05-07,10947.11758081678,49
2023-03-19,2023-07-06,6167.089906814398,109
2023-03-19,2023-05-16,13511.28216359055,58
2023-03-19,2023-04-29,10675.566275814856,41
2023-03-19,2023-05-13,10425.88974662962,55
2023-03-19,2023-03-29,20667.076451384397,10
2023-03-19,2023-07-03,7320.689470784023,106
2023-03-19,2023-05-06,11511.56180766473,48
2023-03-19,2023-05-15,13432.16211425665,57
2023-03-19,2023-04-27,13827.236368219004,39
2023-03-19,2023-05-10,12777.89585204089,52
2023-03-19,2023-06-14,9865.519246736438,87
2023-03-19,2023-07-03,7320.689470784023,106
2023-03-19,2023-05-18,11281.744617730019,60
2023-03-19,2023-07-03,7320.689470784023,106
2023-03-19,2023-03-22,18802.520375387372,3
2023-03-19,2023-05-07,10947.11758081678,49
2023-03-19,2023-05-08,11773.68977867242,50
2023-03-19,2023-05-16,13511.28216359055,58
2023-03-19,2023-06-14,9865.519246736438,87
2023-03-19,2023-05-06,11511.56180766473,48
2023-03-19,2023-05-27,8367.806339061724,69
2023-03-19,2023-04-27,13827.236368219004,39
2023-03-19,2023-07-14,7778.6914125515905,117
2023-03-19,2023-05-08,11773.68977867242,50
2023-03-19,2023-04-27,13827.236368219004,39
2023-03-19,2023-04-01,13543.522702176464,13
2023-03-19,2023-05-15,13432.16211425665,57
2023-03-19,2023-05-21,10702.8755077411,63
2023-03-19,2023-03-29,17759.82973494893,10
2023-03-19,2023-05-01,9922.13161203953,43
2023-03-19,2023-07-14,7778.6914125515905,117
2023-03-19,2023-05-15,13432.16211425665,57
2023-03-19,2023-05-10,12777.89585204089,52
2023-03-19,2023-05-30,7327.024376394989,72
2023-03-19,2023-05-01,10664.683106014734,43
2023-03-19,2023-05-23,8771.381490446392,65
2023-03-19,2023-05-23,8771.381490446392,65
2023-03-19,2023-05-10,18934.677186009714,52
2023-03-19,2023-05-30,7327.024376394989,72
2023-03-19,2023-07-06,6167.089906814398,109
2023-03-19,2023-06-08,9238.505723161474,81
2023-03-19,2023-03-30,14931.43386803126,11
2023-03-19,2023-06-17,9910.231431471162,90
2023-03-19,2023-04-04,15943.628113521001,16
2023-03-19,2023-05-01,10664.683106014734,43
2023-03-19,2023-04-18,22671.72119415798,30
2023-03-19,2023-09-06,8520.806231802362,171
2023-03-19,2023-05-11,11728.8201559773,53
2023-03-19,2023-07-14,7778.6914125515905,117
2023-03-19,2023-05-18,11281.744617730019,60
2023-03-19,2023-05-27,8223.600277900321,69
2023-03-19,2023-05-01,10664.683106014734,43
2023-03-19,2023-05-10,10315.599232739367,52
2023-03-19,2023-03-29,17759.82973494893,10
2023-03-19,2023-05-15,13881.839628632984,57
2023-03-19,2023-05-10,12777.89585204089,52
2023-03-19,2023-08-02,6602.346685867739,136
2023-03-19,2023-04-08,16032.654779812003,20
2023-03-19,2023-08-02,6602.346685867739,136
2023-03-19,2023-05-10,18934.677186009714,52
2023-03-19,2023-05-10,18934.677186009714,52
2023-03-19,2023-05-27,8223.600277900321,69
2023-03-19,2023-05-30,7327.024376394989,72
2023-03-19,2023-05-08,11773.68977867242,50
2023-03-19,2023-04-18,22671.72119415798,30
2023-03-19,2023-04-27,13827.236368219004,39
2023-03-19,2023-06-21,7854.133728802939,94
2023-03-19,2023-09-06,8520.806231802362,171
2023-03-19,2023-05-10,10315.599232739367,52
2023-03-19,2023-05-01,10664.683106014734,43
2023-03-19,2023-05-13,10425.88974662962,55
2023-03-19,2023-05-13,10425.88974662962,55
2023-03-19,2023-05-06,11511.56180766473,48
2023-03-19,2023-05-07,10947.11758081678,49
2023-03-19,2023-05-23,8771.381490446392,65
2023-03-19,2023-04-27,13827.236368219004,39
2023-03-19,2023-09-01,6178.737029481662,166
2023-03-19,2023-09-06,8520.806231802362,171
2023-03-19,2023-06-08,9238.505723161474,81
2023-03-19,2023-06-17,9910.231431471162,90
2023-03-19,2023-09-06,8520.806231802362,171
2023-03-20,2023-04-06,13840.749809945552,17
2023-03-20,2023-05-07,16474.923287904632,48
2023-03-20,2023-07-30,8013.9956281512,132
2023-03-20,2023-05-15,10268.412325485053,56
2023-03-20,2023-05-15,10268.412325485053,56
2023-03-20,2023-04-06,13840.749809945552,17
2023-03-20,2023-05-07,16474.923287904632,48
2023-03-20,2023-04-09,9603.762439068989,20
2023-03-20,2023-05-12,11630.335592315176,53
2023-03-20,2023-05-17,15967.236711651414,58
2023-03-20,2023-05-07,11435.945777814159,48
2023-03-20,2023-04-08,15354.276232946835,19
2023-03-20,2023-07-08,7885.656114486555,110
2023-03-20,2023-04-25,13086.143019803267,36
2023-03-20,2023-04-20,13346.57008070343,31
2023-03-20,2023-05-02,14692.870214324097,43
2023-03-20,2023-08-04,7450.6322027140095,137
2023-03-20,2023-06-25,8297.093154531582,97
2023-03-20,2023-05-09,12078.473784521944,50
2023-03-20,2023-04-24,13773.820722766803,35
2023-03-20,2023-05-05,12078.841844403938,46
2023-03-20,2023-05-09,12078.473784521944,50
2023-03-20,2023-04-10,16522.17758948628,21
2023-03-20,2023-06-01,24503.36913444223,73
2023-03-20,2023-05-05,12078.841844403938,46
2023-03-20,2023-05-17,15967.236711651414,58
2023-03-20,2023-04-16,15576.43302099874,27
2023-03-20,2023-06-13,9666.583342922191,85
2023-03-20,2023-04-20,13346.57008070343,31
2023-03-20,2023-06-01,24503.36913444223,73
2023-03-20,2023-03-26,22337.445588462473,6
2023-03-20,2023-04-08,15354.276232946835,19
2023-03-20,2023-06-25,8297.093154531582,97
2023-03-20,2023-04-20,13346.57008070343,31
2023-03-20,2023-04-26,10831.239546901079,37
2023-03-20,2023-04-17,16940.90028465857,28
2023-03-20,2023-05-30,9462.653712785628,71
2023-03-20,2023-03-30,20958.005248183978,10
2023-03-20,2023-06-10,7598.47079464975,82
2023-03-20,2023-05-10,11661.974015053045,51
2023-03-20,2023-05-12,11630.335592315176,53
2023-03-20,2023-05-27,9120.233919208731,68
2023-03-20,2023-05-30,9462.653712785628,71
2023-03-20,2023-05-27,9120.233919208731,68
2023-03-20,2023-05-19,13696.591189336546,60
2023-03-20,2023-04-08,15354.276232946835,19
2023-03-20,2023-06-03,7840.439879811725,75
2023-03-20,2023-04-20,13346.57008070343,31
2023-03-20,2023-03-26,22337.445588462473,6
2023-03-20,2023-06-10,7598.47079464975,82
2023-03-20,2023-05-30,9462.653712785628,71
2023-03-20,2023-05-07,16474.923287904632,48
2023-03-20,2023-05-01,11975.432157636851,42
2023-03-20,2023-04-18,15609.238245195846,29
2023-03-20,2023-08-04,7450.6322027140095,137
2023-03-20,2023-04-09,12072.386086484326,20
2023-03-20,2023-07-30,8013.9956281512,132
2023-03-20,2023-05-29,8497.74657571446,70
2023-03-20,2023-04-21,22008.84441959828,32
2023-03-20,2023-09-06,8183.8724776745075,170
2023-03-20,2023-05-01,11975.432157636851,42
2023-03-20,2023-05-19,13696.591189336546,60
2023-03-20,2023-05-10,14076.168149405443,51
2023-03-20,2023-05-30,9462.653712785628,71
2023-03-20,2023-05-15,10268.412325485053,56
2023-03-20,2023-05-17,15967.236711651414,58
2023-03-20,2023-05-17,15967.236711651414,58
2023-03-20,2023-05-07,11435.945777814159,48
2023-03-20,2023-05-15,10268.412325485053,56
2023-03-20,2023-04-13,15606.13442132537,24
2023-03-20,2023-06-07,8626.436452541031,79
2023-03-20,2023-06-01,24503.36913444223,73
2023-03-20,2023-05-01,11975.432157636851,42
2023-03-20,2023-04-22,12364.665311142991,33
2023-03-20,2023-05-07,16474.923287904632,48
2023-03-20,2023-05-16,12271.988831578792,57
2023-03-20,2023-04-24,13773.820722766803,35
2023-03-20,2023-06-07,8626.436452541031,79
2023-03-20,2023-05-19,9830.259215495911,60
2023-03-20,2023-05-19,9830.259215495911,60
2023-03-20,2023-04-10,16522.17758948628,21
2023-03-20,2023-05-08,14218.6488665787,49
2023-03-20,2023-05-05,12078.841844403938,46
2023-03-20,2023-06-25,8297.093154531582,97
2023-03-20,2023-04-06,13840.749809945552,17
2023-03-20,2023-05-07,16474.923287904632,48
2023-03-20,2023-03-26,20395.35984448161,6
2023-03-20,2023-05-08,14218.6488665787,49
2023-03-20,2023-03-30,20958.005248183978,10
2023-03-20,2023-05-10,11541.006407924366,51
2023-03-20,2023-04-20,13346.57008070343,31
2023-03-20,2023-05-17,15967.236711651414,58
2023-03-20,2023-06-25,8297.093154531582,97
2023-03-20,2023-04-25,13086.143019803267,36
2023-03-20,2023-03-29,21439.728337694447,9
2023-03-20,2023-05-15,10268.412325485053,56
2023-03-20,2023-05-15,11480.428481709341,56
2023-03-20,2023-04-22,12364.665311142991,33
2023-03-20,2023-04-10,16522.17758948628,21
2023-03-20,2023-07-21,8093.267448078252,123
2023-03-20,2023-05-12,11630.335592315176,53
2023-03-20,2023-07-30,8013.9956281512,132
2023-03-20,2023-04-16,15576.43302099874,27
2023-03-20,2023-04-06,13840.749809945552,17
2023-03-20,2023-05-10,11661.974015053045,51
2023-03-20,2023-04-10,16522.17758948628,21
2023-03-20,2023-03-26,20395.35984448161,6
2023-03-20,2023-03-26,22337.445588462473,6
2023-03-20,2023-04-26,10831.239546901079,37
2023-03-20,2023-05-08,14218.6488665787,49
2023-03-20,2023-03-26,22337.445588462473,6
2023-03-20,2023-03-28,19201.858921513813,8
2023-03-20,2023-09-06,8183.8724776745075,170
2023-03-20,2023-04-09,9603.762439068989,20
2023-03-20,2023-05-15,10268.412325485053,56
2023-03-20,2023-05-07,11435.945777814159,48
2023-03-20,2023-04-26,10831.239546901079,37
2023-03-20,2023-04-01,15045.65934359217,12
2023-03-20,2023-05-07,11435.945777814159,48
2023-03-20,2023-05-15,10268.412325485053,56
2023-03-20,2023-05-07,11435.945777814159,48
2023-03-20,2023-04-17,16940.90028465857,28
2023-03-20,2023-03-26,20395.35984448161,6
2023-03-20,2023-04-24,13773.820722766803,35
2023-03-20,2023-05-17,15967.236711651414,58
2023-03-20,2023-08-04,7450.6322027140095,137
2023-03-20,2023-03-26,20395.35984448161,6
2023-03-20,2023-04-10,16522.17758948628,21
2023-03-20,2023-04-16,15576.43302099874,27
2023-03-20,2023-05-24,9029.346284491281,65
2023-03-20,2023-03-26,20395.35984448161,6
2023-03-20,2023-05-29,8497.74657571446,70
2023-03-20,2023-07-21,8093.267448078252,123
2023-03-20,2023-04-09,14834.949863610434,20
2023-03-20,2023-05-15,11480.428481709341,56
2023-03-20,2023-04-01,15045.65934359217,12
2023-03-20,2023-05-09,12078.473784521944,50
2023-03-20,2023-05-16,12271.988831578792,57
2023-03-20,2023-05-10,11661.974015053045,51
2023-03-20,2023-05-05,12078.841844403938,46
2023-03-20,2023-04-26,10831.239546901079,37
2023-03-20,2023-04-09,14834.949863610434,20
2023-03-20,2023-03-26,22337.445588462473,6
2023-03-20,2023-04-09,14834.949863610434,20
2023-03-20,2023-07-30,8013.9956281512,132
2023-03-20,2023-04-20,13346.57008070343,31
2023-03-20,2023-04-09,14834.949863610434,20
2023-03-20,2023-04-01,15045.65934359217,12
2023-03-20,2023-03-26,22337.445588462473,6
2023-03-20,2023-06-03,7840.439879811725,75
2023-03-20,2023-05-29,8497.74657571446,70
2023-03-20,2023-05-19,9830.259215495911,60
2023-03-20,2023-05-27,9120.233919208731,68
2023-03-20,2023-04-10,16522.17758948628,21
2023-03-20,2023-04-20,13346.57008070343,31
2023-03-20,2023-04-18,15609.238245195846,29
2023-03-20,2023-06-03,7840.439879811725,75
2023-03-20,2023-03-26,17144.386941831253,6
2023-03-21,2023-04-01,15044.608546434234,11
2023-03-21,2023-05-04,12432.696019063562,44
2023-03-21,2023-05-20,11076.925681833498,60
2023-03-21,2023-04-17,14993.277305434813,27
2023-03-21,2023-04-27,12158.114251200468,37
2023-03-21,2023-05-09,13026.353055842776,49
2023-03-21,2023-04-21,12213.887692686067,31
2023-03-21,2023-04-27,12158.114251200468,37
2023-03-21,2023-05-03,9043.335966378827,43
2023-03-21,2023-04-25,11532.285436660282,35
2023-03-21,2023-06-04,8509.912937140456,75
2023-03-21,2023-08-05,7669.963078094946,137
2023-03-21,2023-06-28,7603.108380782224,99
2023-03-21,2023-05-16,11441.661859499014,56
2023-03-21,2023-04-04,6265.619335393586,14
2023-03-21,2023-04-21,12213.887692686067,31
2023-03-21,2023-05-09,13026.353055842776,49
2023-03-21,2023-06-28,7603.108380782224,99
2023-03-21,2023-06-10,8352.167804106057,81
2023-03-21,2023-05-22,17668.649470952718,62
2023-03-21,2023-06-06,8857.425388798603,77
2023-03-21,2023-04-21,12213.887692686067,31
2023-03-21,2023-06-10,8352.167804106057,81
2023-03-21,2023-07-30,7607.213907415235,131
2023-03-21,2023-04-26,9839.779375555147,36
2023-03-21,2023-05-04,13526.396997464293,44
2023-03-21,2023-06-06,7828.426690279732,77
2023-03-21,2023-06-10,8352.167804106057,81
2023-03-21,2023-07-25,7268.3971137909975,126
2023-03-21,2023-04-30,12334.062834385059,40
2023-03-21,2023-04-23,14255.118540291725,33
2023-03-21,2023-05-01,12269.453779869189,41
2023-03-21,2023-04-30,12334.062834385059,40
2023-03-21,2023-06-06,8857.425388798603,77
2023-03-21,2023-03-31,20302.90014055429,10
2023-03-21,2023-06-03,9979.779188968929,74
2023-03-21,2023-05-15,12177.063103088922,55
2023-03-21,2023-05-06,10556.308787092246,46
2023-03-21,2023-05-04,13526.396997464293,44
2023-03-21,2023-05-04,12432.696019063562,44
2023-03-21,2023-06-10,8352.167804106057,81
2023-03-21,2023-05-01,12269.453779869189,41
2023-03-21,2023-06-06,8881.454625506329,77
2023-03-21,2023-06-03,9979.779188968929,74
2023-03-21,2023-04-27,12158.114251200468,37
2023-03-21,2023-05-04,12432.696019063562,44
2023-03-21,2023-05-15,12177.063103088922,55
2023-03-21,2023-04-30,12334.062834385059,40
2023-03-21,2023-05-23,9512.854538080468,63
2023-03-21,2023-05-08,14148.722457066,48
2023-03-21,2023-04-06,15512.215108570617,16
2023-03-21,2023-05-04,13526.396997464293,44
2023-03-21,2023-05-16,11441.661859499014,56
2023-03-21,2023-06-04,8509.912937140456,75
2023-03-21,2023-06-18,8820.782120233329,89
2023-03-21,2023-05-04,12432.696019063562,44
2023-03-21,2023-05-15,15087.356373381033,55
2023-03-21,2023-04-04,6265.619335393586,14
2023-03-21,2023-04-17,14993.277305434813,27
2023-03-21,2023-05-23,9512.854538080468,63
2023-03-21,2023-05-04,13526.396997464293,44
2023-03-21,2023-06-06,8857.425388798603,77
2023-03-21,2023-06-06,7828.426690279732,77
2023-03-21,2023-04-17,14993.277305434813,27
2023-03-21,2023-04-27,12158.114251200468,37
2023-03-21,2023-04-25,11532.285436660282,35
2023-03-21,2023-06-18,8820.782120233329,89
2023-03-21,2023-05-04,12432.696019063562,44
2023-03-21,2023-06-18,8820.782120233329,89
2023-03-21,2023-06-06,8881.454625506329,77
2023-03-21,2023-05-03,9043.335966378827,43
2023-03-21,2023-08-05,7669.963078094946,137
2023-03-21,2023-06-06,8857.425388798603,77
2023-03-21,2023-05-20,11076.925681833498,60
2023-03-21,2023-04-21,12213.887692686067,31
2023-03-21,2023-09-12,6809.412578430981,175
2023-03-21,2023-06-03,9979.779188968929,74
2023-03-21,2023-04-27,12158.114251200468,37
2023-03-21,2023-06-28,7603.108380782224,99
2023-03-21,2023-05-08,10560.005303887629,48
2023-03-21,2023-04-17,14993.277305434813,27
2023-03-21,2023-05-22,17668.649470952718,62
2023-03-21,2023-06-29,8505.26243805896,100
2023-03-21,2023-04-30,12334.062834385059,40
2023-03-21,2023-05-23,9512.854538080468,63
2023-03-21,2023-04-06,15512.215108570617,16
2023-03-21,2023-06-29,8505.26243805896,100
2023-03-21,2023-04-17,14993.277305434813,27
2023-03-21,2023-04-23,14255.118540291725,33
2023-03-21,2023-06-06,8857.425388798603,77
2023-03-21,2023-04-30,12334.062834385059,40
2023-03-21,2023-04-26,9839.779375555147,36
2023-03-21,2023-04-25,11532.285436660282,35
2023-03-21,2023-06-06,8881.454625506329,77
2023-03-21,2023-04-29,22981.209918199507,39
2023-03-21,2023-05-03,12817.507477945013,43
2023-03-21,2023-08-05,7669.963078094946,137
2023-03-21,2023-06-04,8509.912937140456,75
2023-03-21,2023-08-05,7669.963078094946,137
2023-03-21,2023-04-15,15128.521667460907,25
2023-03-21,2023-05-04,13526.396997464293,44
2023-03-21,2023-04-21,12213.887692686067,31
2023-03-21,2023-05-04,12432.696019063562,44
2023-03-21,2023-08-05,7669.963078094946,137
2023-03-21,2023-05-08,14148.722457066,48
2023-03-21,2023-05-15,12177.063103088922,55
2023-03-21,2023-06-06,7828.426690279732,77
2023-03-21,2023-05-15,15087.356373381033,55
2023-03-21,2023-05-03,12817.507477945013,43
2023-03-21,2023-05-09,13026.353055842776,49
2023-03-21,2023-05-16,11441.661859499014,56
2023-03-21,2023-06-29,8505.26243805896,100
2023-03-21,2023-05-08,10560.005303887629,48
2023-03-21,2023-05-30,8301.96471375947,70
2023-03-21,2023-04-23,14255.118540291725,33
2023-03-21,2023-06-28,7603.108380782224,99
2023-03-22,2023-05-22,9853.3350106219,61
2023-03-22,2023-05-09,12153.768507614412,48
2023-03-22,2023-05-09,8568.28243063525,48
2023-03-22,2023-04-01,13928.537842691148,10
2023-03-22,2023-04-29,14066.720869184432,38
2023-03-22,2023-04-02,15576.263822006496,11
2023-03-22,2023-03-27,20060.847360084954,5
2023-03-22,2023-07-15,7075.073021932432,115
2023-03-22,2023-05-22,8148.051080809608,61
2023-03-22,2023-04-13,8850.19889870833,22
2023-03-22,2023-04-30,11628.805808670844,39
2023-03-22,2023-06-08,24275.236507730893,78
2023-03-22,2023-04-01,13928.537842691148,10
2023-03-22,2023-05-13,11906.386454128438,52
2023-03-22,2023-04-30,11628.805808670844,39
2023-03-22,2023-03-27,20060.847360084954,5
2023-03-22,2023-08-24,7056.817384799336,155
2023-03-22,2023-04-13,14769.322252280712,22
2023-03-22,2023-04-11,18053.83296525113,20
2023-03-22,2023-04-19,11920.202953578497,28
2023-03-22,2023-05-09,8568.28243063525,48
2023-03-22,2023-07-31,7530.775695039107,131
2023-03-22,2023-06-02,9561.55618608894,72
2023-03-22,2023-07-15,7075.073021932432,115
2023-03-22,2023-04-01,13928.537842691148,10
2023-03-22,2023-05-07,11074.408630131165,46
2023-03-22,2023-07-15,7075.073021932432,115
2023-03-22,2023-05-09,12153.768507614412,48
2023-03-22,2023-07-04,7789.66903030874,104
2023-03-22,2023-07-30,6975.709030884502,130
2023-03-22,2023-06-10,9627.113664446464,80
2023-03-22,2023-04-11,18053.83296525113,20
2023-03-22,2023-05-22,8148.051080809608,61
2023-03-22,2023-04-27,11581.37760337056,36
2023-03-22,2023-04-16,12683.068247088879,25
2023-03-22,2023-04-13,14769.322252280712,22
2023-03-22,2023-08-24,7056.817384799336,155
2023-03-22,2023-04-02,15576.263822006496,11
2023-03-22,2023-04-17,14189.791440804585,26
2023-03-22,2023-08-24,7056.817384799336,155
2023-03-22,2023-04-28,13184.501210099761,37
2023-03-22,2023-04-10,16048.87143322809,19
2023-03-22,2023-05-17,13240.983597266246,56
2023-03-22,2023-07-30,6393.38084173642,130
2023-03-22,2023-05-04,13519.63022115926,43
2023-03-22,2023-04-28,13184.501210099761,37
2023-03-22,2023-06-02,9561.55618608894,72
2023-03-22,2023-07-07,6193.305772889985,107
2023-03-22,2023-05-17,13240.983597266246,56
2023-03-22,2023-07-30,6393.38084173642,130
2023-03-22,2023-05-09,8568.28243063525,48
2023-03-22,2023-07-01,6998.967069113616,101
2023-03-22,2023-04-30,11628.805808670844,39
2023-03-22,2023-04-10,16048.87143322809,19
2023-03-22,2023-07-14,7361.00748273654,114
2023-03-22,2023-04-17,14189.791440804585,26
2023-03-22,2023-07-03,7668.708112902767,103
2023-03-22,2023-04-16,12683.068247088879,25
2023-03-22,2023-05-08,11081.18565841891,47
2023-03-22,2023-05-13,11906.386454128438,52
2023-03-22,2023-05-04,13519.63022115926,43
2023-03-22,2023-04-30,11628.805808670844,39
2023-03-22,2023-05-07,11074.408630131165,46
2023-03-22,2023-04-11,18053.83296525113,20
2023-03-22,2023-05-13,11906.386454128438,52
2023-03-22,2023-05-08,9984.950291935458,47
2023-03-22,2023-04-29,14066.720869184432,38
2023-03-22,2023-05-07,11074.408630131165,46
2023-03-22,2023-07-26,7821.611915701337,126
2023-03-22,2023-05-22,9853.3350106219,61
2023-03-22,2023-04-30,11628.805808670844,39
2023-03-22,2023-06-08,9653.957292647907,78
2023-03-22,2023-07-30,6975.709030884502,130
2023-03-22,2023-07-07,6193.305772889985,107
2023-03-22,2023-05-13,11906.386454128438,52
2023-03-22,2023-05-09,8568.28243063525,48
2023-03-22,2023-05-13,12192.17299789845,52
2023-03-22,2023-04-29,14066.720869184432,38
2023-03-22,2023-04-13,14769.322252280712,22
2023-03-22,2023-04-13,8850.19889870833,22
2023-03-22,2023-03-27,20060.847360084954,5
2023-03-22,2023-04-30,11628.805808670844,39
2023-03-22,2023-05-03,20264.68471791291,42
2023-03-22,2023-05-08,9984.950291935458,47
2023-03-22,2023-04-26,9700.439080802751,35
2023-03-22,2023-04-11,18053.83296525113,20
2023-03-22,2023-03-27,20060.847360084954,5
2023-03-22,2023-04-17,14189.791440804585,26
2023-03-22,2023-03-27,20060.847360084954,5
2023-03-22,2023-07-26,7821.611915701337,126
2023-03-22,2023-03-27,20060.847360084954,5
2023-03-22,2023-03-27,20060.847360084954,5
2023-03-22,2023-08-24,7056.817384799336,155
2023-03-22,2023-04-12,15594.136507289657,21
2023-03-22,2023-06-10,9627.113664446464,80
2023-03-22,2023-05-03,20264.68471791291,42
2023-03-22,2023-07-31,7530.775695039107,131
2023-03-22,2023-04-30,11628.805808670844,39
2023-03-22,2023-07-04,7789.66903030874,104
2023-03-22,2023-06-22,9240.858947306398,92
2023-03-22,2023-06-15,10405.746663468104,85
2023-03-22,2023-03-27,20060.847360084954,5
2023-03-22,2023-04-02,15576.263822006496,11
2023-03-22,2023-04-13,8850.19889870833,22
2023-03-22,2023-06-22,9240.858947306398,92
2023-03-22,2023-04-16,12683.068247088879,25
2023-03-22,2023-07-07,6193.305772889985,107
2023-03-22,2023-06-09,9127.387098756206,79
2023-03-22,2023-07-14,7361.00748273654,114
2023-03-22,2023-04-17,14189.791440804585,26
2023-03-22,2023-03-27,20060.847360084954,5
2023-03-22,2023-05-08,11081.18565841891,47
2023-03-22,2023-06-15,10405.746663468104,85
2023-03-22,2023-04-16,12683.068247088879,25
2023-03-22,2023-07-26,7821.611915701337,126
2023-03-22,2023-07-14,7361.00748273654,114
2023-03-22,2023-03-27,20060.847360084954,5
2023-03-22,2023-04-30,11628.805808670844,39
2023-03-22,2023-04-30,11628.805808670844,39
2023-03-22,2023-04-28,13184.501210099761,37
2023-03-22,2023-07-04,7789.66903030874,104
2023-03-22,2023-04-10,16048.87143322809,19
2023-03-22,2023-04-16,14467.979460103863,25
2023-03-22,2023-05-13,11906.386454128438,52
2023-03-22,2023-05-03,20264.68471791291,42
2023-03-22,2023-07-30,6393.38084173642,130
2023-03-22,2023-03-27,20060.847360084954,5
2023-03-22,2023-07-30,6975.709030884502,130
2023-03-22,2023-07-04,7789.66903030874,104
2023-03-22,2023-05-22,9853.3350106219,61
2023-03-22,2023-06-22,10462.700470759184,92
2023-03-22,2023-04-16,12683.068247088879,25
2023-03-22,2023-05-09,8568.28243063525,48
2023-03-22,2023-05-04,13519.63022115926,43
2023-03-22,2023-06-22,9240.858947306398,92
2023-03-22,2023-05-08,11081.18565841891,47
